id,Year,Team,G,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Points_per_Minute,Playoff
462,1998,Vancouver Grizzlies,82,19830,3006,6567,0.458,325,898,0.362,2681,5669,0.473,1586,2145,0.739,1081,2313,3394,1960,614,349,1405,1809,7923,0.399546,0
463,1998,Indiana Pacers*,82,19830,2921,6223,0.469,401,1029,0.39,2520,5194,0.485,1631,2136,0.764,874,2348,3222,1889,645,368,1168,1859,7874,0.397075,1
464,1998,Los Angeles Clippers,82,19780,2930,6690,0.438,525,1468,0.358,2405,5222,0.461,1480,2047,0.723,1040,2276,3316,1533,625,456,1323,1827,7865,0.397624,0
465,1998,Boston Celtics,82,19730,3012,6934,0.434,415,1249,0.332,2597,5685,0.457,1425,1964,0.726,1196,2044,3240,1816,987,366,1330,2203,7864,0.398581,0
466,1998,Atlanta Hawks*,82,19880,2887,6352,0.455,337,1016,0.332,2550,5336,0.478,1749,2314,0.756,1106,2417,3523,1569,653,491,1214,1671,7860,0.395372,1
467,1998,Miami Heat*,82,19755,2850,6327,0.45,548,1544,0.355,2302,4783,0.481,1539,2082,0.739,1028,2419,3447,1758,665,429,1226,1982,7787,0.394179,1
468,1998,Toronto Raptors,82,19930,2965,6813,0.435,372,1086,0.343,2593,5727,0.453,1479,2060,0.718,1187,2149,3336,1746,769,663,1371,1851,7781,0.390416,0
469,1998,Milwaukee Bucks,82,19930,2918,6399,0.456,249,703,0.354,2669,5696,0.469,1663,2167,0.767,1035,2236,3271,1649,733,357,1383,1915,7748,0.388761,0
470,1998,Portland Trail Blazers*,82,19830,2885,6397,0.451,324,1047,0.309,2561,5350,0.479,1640,2226,0.737,1086,2522,3608,1766,585,464,1383,1859,7734,0.390015,1
471,1998,Detroit Pistons,82,19955,2862,6373,0.449,293,938,0.312,2569,5435,0.473,1704,2288,0.745,1044,2338,3382,1597,678,344,1198,1805,7721,0.386921,0
472,1998,Philadelphia 76ers,82,19755,2837,6409,0.443,243,810,0.3,2594,5599,0.463,1734,2352,0.737,1125,2294,3419,1729,729,490,1354,1878,7651,0.387294,0
473,1998,Sacramento Kings,82,19730,2957,6684,0.442,283,806,0.351,2674,5878,0.455,1440,2096,0.687,1094,2304,3398,1836,596,420,1271,1810,7637,0.387076,0
474,1998,San Antonio Spurs*,82,19830,2898,6187,0.468,302,863,0.35,2596,5324,0.488,1489,2164,0.688,984,2638,3622,1839,516,568,1318,1731,7587,0.382602,1
475,1998,Cleveland Cavaliers*,82,19830,2817,6207,0.454,298,801,0.372,2519,5406,0.466,1653,2187,0.756,955,2331,3286,1894,814,419,1418,1939,7585,0.382501,1
476,1998,New York Knicks*,82,19830,2864,6413,0.447,382,1139,0.335,2482,5274,0.471,1399,1812,0.772,978,2434,3412,1787,634,278,1247,1947,7509,0.378669,1
477,1998,Dallas Mavericks,82,19905,2882,6754,0.427,422,1183,0.357,2460,5571,0.442,1308,1738,0.753,1008,2280,3288,1535,646,466,1182,1643,7494,0.376488,0
478,1998,Orlando Magic,82,19830,2771,6455,0.429,293,907,0.323,2478,5548,0.447,1552,2138,0.726,1178,2203,3381,1694,649,441,1258,1617,7387,0.372516,0
479,1998,Denver Nuggets,82,19730,2677,6412,0.417,288,893,0.323,2389,5519,0.433,1658,2147,0.772,1040,2157,3197,1547,664,393,1311,1937,7300,0.369995,0
480,1998,Golden State Warriors,82,19830,2845,6883,0.413,189,696,0.272,2656,6187,0.429,1358,1912,0.71,1288,2473,3761,1708,621,448,1369,1859,7237,0.364952,0
481,1999,Sacramento Kings*,50,12200,1918,4307,0.445,290,943,0.308,1628,3364,0.484,883,1293,0.683,706,1573,2279,1129,444,232,842,1016,5009,0.410574,1
482,1999,Los Angeles Lakers*,50,12050,1841,3935,0.468,241,685,0.352,1600,3250,0.492,1027,1503,0.683,619,1482,2101,1095,389,287,754,1231,4950,0.410788,1
483,1999,Phoenix Suns*,50,12050,1797,4004,0.449,261,702,0.372,1536,3302,0.465,924,1215,0.76,598,1418,2016,1249,444,200,681,1022,4779,0.396598,1
484,1999,Seattle SuperSonics,50,12100,1756,3976,0.442,309,899,0.344,1447,3077,0.47,922,1354,0.681,676,1422,2098,1087,393,201,765,1047,4743,0.391983,0
485,1999,Portland Trail Blazers*,50,12175,1747,3956,0.442,246,675,0.364,1501,3281,0.457,1002,1349,0.743,646,1570,2216,1073,411,290,771,1126,4742,0.389487,1
486,1999,Indiana Pacers*,50,12100,1731,3866,0.448,294,799,0.368,1437,3067,0.469,977,1228,0.796,574,1452,2026,1005,316,223,649,1082,4733,0.391157,1
487,1999,Houston Rockets*,50,12075,1755,3798,0.462,336,914,0.368,1419,2884,0.492,865,1187,0.729,536,1540,2076,1058,386,260,812,960,4711,0.390145,1
488,1999,Denver Nuggets,50,12025,1681,3989,0.421,302,922,0.328,1379,3067,0.45,1010,1325,0.762,647,1392,2039,969,376,275,739,1145,4674,0.388690,0
489,1999,Utah Jazz*,50,12175,1684,3620,0.465,140,388,0.361,1544,3232,0.478,1158,1510,0.767,555,1508,2063,1204,398,276,814,1133,4666,0.383244,1
490,1999,Boston Celtics,50,12150,1816,4164,0.436,273,758,0.36,1543,3406,0.453,745,1077,0.692,680,1458,2138,1073,453,255,807,1193,4650,0.382716,0
491,1999,Minnesota Timberwolves*,50,12025,1838,4327,0.425,122,410,0.298,1716,3917,0.438,849,1143,0.743,754,1392,2146,1218,426,272,641,1185,4647,0.386445,1
492,1999,Charlotte Hornets,50,12150,1671,3718,0.449,268,735,0.365,1403,2983,0.47,1034,1384,0.747,480,1493,1973,1110,443,247,796,1101,4644,0.382222,0
493,1999,San Antonio Spurs*,50,12075,1740,3812,0.456,172,521,0.33,1568,3291,0.476,988,1415,0.698,614,1584,2198,1101,421,351,759,1010,4640,0.384265,1
494,1999,Milwaukee Bucks*,50,12050,1753,3818,0.459,231,619,0.373,1522,3199,0.476,847,1155,0.733,570,1369,1939,1030,442,202,719,1142,4584,0.380415,1
495,1999,Dallas Mavericks,50,12075,1749,4033,0.434,202,595,0.339,1547,3438,0.45,881,1210,0.728,645,1478,2123,921,352,292,692,1065,4581,0.379379,0
496,1999,New Jersey Nets,50,12050,1691,4160,0.406,225,679,0.331,1466,3481,0.421,962,1251,0.769,715,1437,2152,923,491,273,750,1134,4569,0.379170,0
497,1999,Washington Wizards,50,12050,1768,3969,0.445,179,580,0.309,1589,3389,0.469,845,1198,0.705,595,1403,1998,1064,393,193,736,1151,4560,0.378423,0
498,1999,Toronto Raptors,50,12075,1660,3940,0.421,226,662,0.341,1434,3278,0.437,1011,1330,0.76,712,1447,2159,1036,439,321,799,1139,4557,0.377391,0
499,1999,Los Angeles Clippers,50,12125,1711,4007,0.427,214,668,0.32,1497,3339,0.448,883,1225,0.721,665,1293,1958,820,424,236,796,1223,4519,0.372701,0
500,1999,Detroit Pistons*,50,12050,1660,3716,0.447,248,679,0.365,1412,3037,0.465,950,1283,0.74,605,1412,2017,1009,444,208,790,1139,4518,0.374938,1
501,1999,Philadelphia 76ers*,50,12150,1656,3883,0.426,98,371,0.264,1558,3512,0.444,1073,1486,0.722,729,1428,2157,934,542,271,822,1152,4483,0.368971,1
502,1999,Orlando Magic*,50,12050,1687,3943,0.428,223,675,0.33,1464,3268,0.448,876,1252,0.7,688,1445,2133,1067,496,213,819,935,4473,0.371203,1
503,1999,Miami Heat*,50,12025,1616,3565,0.453,289,804,0.359,1327,2761,0.481,928,1262,0.735,503,1512,2015,1019,327,304,744,1035,4449,0.369979,1
504,1999,Vancouver Grizzlies,50,12175,1643,3838,0.428,148,453,0.327,1495,3385,0.442,1009,1408,0.717,650,1359,2009,964,420,199,848,1123,4443,0.364928,0
505,1999,Golden State Warriors,50,12125,1730,4173,0.415,162,565,0.287,1568,3608,0.435,794,1175,0.676,816,1559,2375,1037,414,221,768,1270,4416,0.364206,0
506,1999,Cleveland Cavaliers,50,12050,1562,3561,0.439,182,534,0.341,1380,3027,0.456,1016,1356,0.749,472,1316,1788,1093,452,203,785,1208,4322,0.358672,0
507,1999,New York Knicks*,50,12100,1610,3704,0.435,208,589,0.353,1402,3115,0.45,892,1218,0.732,551,1510,2061,963,395,262,804,1140,4320,0.357025,1
508,1999,Atlanta Hawks*,50,12075,1539,3760,0.409,197,644,0.306,1342,3116,0.431,1040,1422,0.731,676,1499,2175,782,346,260,745,987,4315,0.357350,1
509,1999,Chicago Bulls,50,12075,1539,3837,0.401,177,612,0.289,1362,3225,0.422,840,1185,0.709,573,1394,1967,1017,436,169,774,1112,4095,0.339130,0
510,2000,Sacramento Kings*,82,19805,3276,7288,0.45,534,1656,0.322,2742,5632,0.487,1521,2016,0.754,1056,2635,3691,1953,787,381,1325,1729,8607,0.434587,1
511,2000,Detroit Pistons*,82,19830,3044,6635,0.459,439,1223,0.359,2605,5412,0.481,1956,2506,0.781,917,2458,3375,1707,665,273,1288,2011,8483,0.427786,1
512,2000,Dallas Mavericks,82,19730,3195,7047,0.453,519,1326,0.391,2676,5721,0.468,1407,1751,0.804,931,2444,3375,1810,592,416,1124,1770,8316,0.421490,0
513,2000,Indiana Pacers*,82,19730,3047,6640,0.459,583,1487,0.392,2464,5153,0.478,1629,2008,0.811,842,2612,3454,1857,559,422,1159,1786,8306,0.420983,1
514,2000,Milwaukee Bucks*,82,19855,3174,6827,0.465,394,1069,0.369,2780,5758,0.483,1558,1982,0.786,1016,2373,3389,1852,671,381,1230,2020,8300,0.418031,1
515,2000,Los Angeles Lakers*,82,19805,3137,6836,0.459,344,1047,0.329,2793,5789,0.482,1649,2368,0.696,1117,2738,3855,1921,613,534,1143,1841,8267,0.417420,1
516,2000,Orlando Magic,82,19755,3169,7014,0.452,294,870,0.338,2875,6144,0.468,1574,2142,0.735,1145,2540,3685,1709,743,467,1443,1967,8206,0.415389,0
517,2000,Houston Rockets,82,19830,3001,6664,0.45,581,1625,0.358,2420,5039,0.48,1573,2145,0.733,1008,2586,3594,1774,613,438,1425,1663,8156,0.411296,0
518,2000,Boston Celtics,82,19730,3054,6880,0.444,417,1260,0.331,2637,5620,0.469,1621,2175,0.745,1108,2420,3528,1741,795,286,1259,2223,8146,0.412874,0
519,2000,Seattle SuperSonics*,82,19780,3108,6946,0.447,546,1611,0.339,2562,5335,0.48,1363,1960,0.695,1042,2483,3525,1878,657,345,1152,1776,8125,0.410768,1
520,2000,Denver Nuggets,82,19855,3057,6911,0.442,470,1397,0.336,2587,5514,0.469,1531,2116,0.724,1073,2590,3663,1911,554,618,1281,1962,8115,0.408713,0
521,2000,Phoenix Suns*,82,19805,3093,6771,0.457,458,1246,0.368,2635,5525,0.477,1467,1934,0.759,1022,2558,3580,2098,744,433,1368,1973,8111,0.409543,1
522,2000,Minnesota Timberwolves*,82,19905,3226,6910,0.467,248,716,0.346,2978,6194,0.481,1379,1769,0.78,1016,2471,3487,2205,622,444,1139,1913,8079,0.405878,1
523,2000,Charlotte Hornets*,82,19780,2935,6533,0.449,339,1001,0.339,2596,5532,0.469,1863,2458,0.758,884,2635,3519,2023,732,480,1206,1670,8072,0.408089,1
524,2000,New Jersey Nets,82,19830,2979,6881,0.433,477,1374,0.347,2502,5507,0.454,1601,2041,0.784,1040,2315,3355,1688,720,393,1119,1913,8036,0.405245,0
525,2000,Portland Trail Blazers*,82,19780,3021,6430,0.47,407,1128,0.361,2614,5302,0.493,1542,2029,0.76,966,2560,3526,1925,633,396,1243,1865,7991,0.403994,1
526,2000,Toronto Raptors*,82,19755,2980,6882,0.433,425,1171,0.363,2555,5711,0.447,1583,2068,0.765,1098,2449,3547,1947,666,544,1137,1989,7968,0.403341,1
527,2000,Cleveland Cavaliers,82,19855,2977,6734,0.442,343,919,0.373,2634,5815,0.453,1653,2205,0.75,1010,2499,3509,1941,715,363,1427,2219,7950,0.400403,0
528,2000,Washington Wizards,82,19805,3010,6681,0.451,335,890,0.376,2675,5791,0.462,1566,2107,0.743,1064,2438,3502,1771,593,383,1320,2149,7921,0.399950,0
529,2000,Utah Jazz*,82,19755,2962,6380,0.464,329,854,0.385,2633,5526,0.476,1661,2150,0.773,936,2426,3362,2041,629,446,1220,2013,7914,0.400607,1
530,2000,San Antonio Spurs*,82,19855,2952,6393,0.462,330,882,0.374,2622,5511,0.476,1652,2214,0.746,927,2666,3593,1819,614,551,1233,1716,7886,0.397180,1
531,2000,Golden State Warriors,82,19755,2996,7140,0.42,345,1069,0.323,2651,6071,0.437,1497,2147,0.697,1300,2438,3738,1851,731,356,1302,2043,7834,0.396558,0
532,2000,Philadelphia 76ers*,82,19830,2993,6776,0.442,208,643,0.323,2785,6133,0.454,1577,2226,0.708,1147,2468,3615,1817,791,386,1284,1939,7771,0.391881,1
533,2000,Miami Heat*,82,19830,2974,6462,0.46,446,1202,0.371,2528,5260,0.481,1345,1827,0.736,921,2619,3540,1931,582,524,1231,1947,7739,0.390267,1
534,2000,Atlanta Hawks,82,19830,3000,6807,0.441,258,814,0.317,2742,5993,0.458,1477,1987,0.743,1146,2570,3716,1548,500,461,1266,1718,7735,0.390066,0
535,2000,Vancouver Grizzlies,82,19855,2892,6441,0.449,324,898,0.361,2568,5543,0.463,1594,2060,0.774,1005,2324,3329,1700,608,346,1381,1881,7702,0.387912,0
536,2000,New York Knicks*,82,19830,2897,6374,0.455,351,937,0.375,2546,5437,0.468,1410,1805,0.781,802,2521,3323,1588,515,349,1201,1983,7555,0.380988,1
537,2000,Los Angeles Clippers,82,19705,2877,6757,0.426,429,1267,0.339,2448,5490,0.446,1363,1826,0.746,955,2377,3332,1479,578,494,1325,1821,7546,0.382948,0
538,2000,Chicago Bulls,82,19805,2565,6180,0.415,340,1032,0.329,2225,5148,0.432,1482,2089,0.709,1032,2323,3355,1645,646,383,1557,1908,6952,0.351022,0
539,2001,Sacramento Kings*,82,20080,3132,6969,0.449,479,1353,0.354,2653,5616,0.472,1600,2075,0.771,987,2705,3692,1852,793,432,1221,1596,8343,0.415488,1
540,2001,Milwaukee Bucks*,82,19780,3112,6798,0.458,562,1481,0.379,2550,5317,0.48,1474,1874,0.787,975,2500,3475,1844,672,386,1123,1928,8260,0.417594,1
541,2001,Los Angeles Lakers*,82,19905,3109,6685,0.465,439,1275,0.344,2670,5410,0.494,1594,2333,0.683,1085,2583,3668,1888,564,490,1184,1872,8251,0.414519,1
542,2001,Dallas Mavericks*,82,19805,3085,6716,0.459,517,1357,0.381,2568,5359,0.479,1552,1954,0.794,831,2571,3402,1740,618,492,1141,1907,8239,0.416006,1
543,2001,Toronto Raptors*,82,19955,3048,6972,0.437,429,1164,0.369,2619,5808,0.451,1482,1984,0.747,1118,2529,3647,2004,599,519,1080,1745,8007,0.401253,1
544,2001,Orlando Magic*,82,19955,3013,6873,0.438,490,1346,0.364,2523,5527,0.456,1476,2068,0.714,1069,2450,3519,1803,674,481,1245,2071,7992,0.400501,1
545,2001,Minnesota Timberwolves*,82,19830,3148,6871,0.458,322,901,0.357,2826,5970,0.473,1364,1737,0.785,1002,2470,3472,2083,682,456,1136,1900,7982,0.402521,1
546,2001,Seattle SuperSonics,82,19805,3029,6649,0.456,466,1169,0.399,2563,5480,0.468,1454,1986,0.732,999,2422,3421,1792,657,409,1252,1733,7978,0.402828,0
547,2001,Houston Rockets,82,19830,2943,6494,0.453,504,1412,0.357,2439,5082,0.48,1582,2086,0.758,919,2524,3443,1613,587,358,1204,1657,7972,0.402017,0
548,2001,Utah Jazz*,82,19780,2960,6289,0.471,325,852,0.381,2635,5437,0.485,1714,2280,0.752,943,2383,3326,2110,661,463,1296,2107,7959,0.402376,1
549,2001,Denver Nuggets,82,19780,2979,6877,0.433,512,1444,0.355,2467,5433,0.454,1448,1964,0.737,1044,2583,3627,1970,552,538,1136,1820,7918,0.400303,0
550,2001,San Antonio Spurs*,82,19830,2884,6262,0.461,445,1094,0.407,2439,5168,0.472,1673,2340,0.715,902,2712,3614,1778,568,576,1145,1551,7886,0.397680,1
551,2001,Detroit Pistons,82,19855,2919,6880,0.424,389,1112,0.35,2530,5768,0.439,1610,2233,0.721,1108,2626,3734,1629,613,447,1304,1955,7837,0.394712,0
552,2001,Portland Trail Blazers*,82,19780,3004,6417,0.468,369,1057,0.349,2635,5360,0.492,1447,1899,0.762,960,2481,3441,1963,672,419,1257,1745,7824,0.395551,1
553,2001,Philadelphia 76ers*,82,19855,2902,6487,0.447,262,803,0.326,2640,5684,0.464,1697,2277,0.745,1075,2600,3675,1692,690,408,1292,1673,7763,0.390985,1
554,2001,Boston Celtics,82,19830,2773,6485,0.428,592,1633,0.363,2181,4852,0.45,1621,2190,0.74,897,2367,3264,1708,769,336,1285,1952,7759,0.391276,0
555,2001,Phoenix Suns*,82,19805,2944,6757,0.436,332,1054,0.315,2612,5703,0.458,1490,1973,0.755,970,2529,3499,1905,775,429,1250,1864,7710,0.389296,1
556,2001,Washington Wizards,82,19680,2833,6453,0.439,275,848,0.324,2558,5605,0.456,1704,2245,0.759,1016,2370,3386,1647,630,383,1391,1913,7645,0.388465,0
557,2001,Indiana Pacers*,82,19980,2828,6431,0.44,396,1159,0.342,2432,5272,0.461,1539,2009,0.766,921,2595,3516,1763,563,487,1244,1926,7591,0.379930,1
558,2001,Golden State Warriors,82,19780,2937,7175,0.409,282,964,0.293,2655,6211,0.427,1428,2024,0.706,1345,2385,3730,1788,742,410,1301,1727,7584,0.383418,0
559,2001,Los Angeles Clippers,82,20030,2896,6467,0.448,360,1063,0.339,2536,5404,0.469,1429,2061,0.693,962,2559,3521,1585,490,513,1293,1775,7581,0.378482,0
560,2001,Cleveland Cavaliers,82,19830,2890,6532,0.442,220,659,0.334,2670,5873,0.455,1561,2040,0.765,1015,2440,3455,1708,642,436,1350,1904,7561,0.381291,0
561,2001,New Jersey Nets,82,19730,2781,6550,0.425,361,1084,0.333,2420,5466,0.443,1629,2146,0.759,909,2337,3246,1603,649,407,1208,1982,7552,0.382767,0
562,2001,Charlotte Hornets*,82,19880,2800,6501,0.431,340,984,0.346,2460,5517,0.446,1599,2146,0.745,1033,2608,3641,1900,665,455,1183,1753,7539,0.379225,1
563,2001,Vancouver Grizzlies,82,19780,2870,6539,0.439,325,947,0.343,2545,5592,0.455,1457,1892,0.77,894,2431,3325,1899,586,359,1291,1733,7522,0.380283,0
564,2001,Atlanta Hawks,82,19730,2876,6668,0.431,333,933,0.357,2543,5735,0.443,1374,1811,0.759,1028,2490,3518,1559,634,387,1368,1863,7459,0.378054,0
565,2001,Miami Heat*,82,19880,2694,6258,0.43,478,1384,0.345,2216,4874,0.455,1423,1874,0.759,813,2435,3248,1630,633,304,1122,1726,7289,0.366650,1
566,2001,New York Knicks*,82,19905,2755,6198,0.444,391,1115,0.351,2364,5083,0.465,1374,1727,0.796,773,2524,3297,1520,545,346,1189,1863,7275,0.365486,1
567,2001,Chicago Bulls,82,19855,2721,6411,0.424,329,950,0.346,2392,5461,0.438,1410,1909,0.739,926,2260,3186,1810,675,379,1292,1902,7181,0.361672,0
568,2002,Dallas Mavericks*,82,19880,3200,6930,0.462,621,1645,0.378,2579,5285,0.488,1608,1994,0.806,918,2568,3486,1811,581,392,992,1842,8629,0.434054,1
569,2002,Sacramento Kings*,82,19755,3267,7003,0.467,426,1160,0.367,2841,5843,0.486,1618,2154,0.751,1013,2702,3715,1958,741,375,1128,1560,8578,0.434219,1
570,2002,Los Angeles Lakers*,82,19780,3150,6840,0.461,510,1439,0.354,2640,5401,0.489,1494,2138,0.699,1022,2607,3629,1882,625,478,1040,1823,8304,0.419818,1
571,2002,Orlando Magic*,82,19830,3087,6893,0.448,620,1660,0.373,2467,5233,0.471,1446,1917,0.754,942,2440,3382,1804,665,384,1119,1700,8240,0.415532,1
572,2002,Minnesota Timberwolves*,82,19805,3175,6887,0.461,396,1047,0.378,2779,5840,0.476,1399,1754,0.798,1059,2562,3621,1993,524,427,1097,1739,8145,0.411260,1
573,2002,Seattle SuperSonics*,82,19830,3131,6681,0.469,489,1292,0.378,2642,5389,0.49,1263,1672,0.755,968,2333,3301,1926,698,364,1124,1732,8014,0.404135,1
574,2002,Golden State Warriors,82,19780,2998,6989,0.429,320,994,0.322,2678,5995,0.447,1693,2344,0.722,1334,2493,3827,1706,650,523,1378,1884,8009,0.404904,0
575,2002,Milwaukee Bucks,82,19905,3041,6577,0.462,593,1583,0.375,2448,4994,0.49,1321,1767,0.748,841,2557,3398,1847,596,388,1157,1788,7996,0.401708,0
576,2002,Indiana Pacers*,82,19905,2935,6580,0.446,405,1195,0.339,2530,5385,0.47,1663,2155,0.772,930,2568,3498,1884,658,436,1249,1876,7938,0.398794,1
577,2002,San Antonio Spurs*,82,19855,2913,6363,0.458,438,1211,0.362,2475,5152,0.48,1668,2249,0.742,907,2566,3473,1643,625,537,1180,1575,7932,0.399496,1
578,2002,Portland Trail Blazers*,82,19830,3004,6671,0.45,466,1318,0.354,2538,5353,0.474,1451,1901,0.763,1085,2444,3529,1926,702,368,1172,1613,7925,0.399647,1
579,2002,Boston Celtics*,82,19830,2852,6731,0.424,699,1946,0.359,2153,4785,0.45,1498,1960,0.764,891,2570,3461,1722,793,292,1114,1776,7901,0.398437,1
580,2002,New Jersey Nets*,82,19830,3042,6816,0.446,403,1194,0.338,2639,5622,0.469,1402,1907,0.735,1039,2515,3554,1990,716,490,1189,1734,7889,0.397832,1
581,2002,Utah Jazz*,82,19830,2869,6374,0.45,280,842,0.333,2589,5532,0.468,1853,2430,0.763,1109,2349,3458,1999,749,523,1353,1971,7871,0.396924,1
582,2002,Los Angeles Clippers,82,19805,2970,6668,0.445,408,1147,0.356,2562,5521,0.464,1498,2026,0.739,1083,2474,3557,1714,510,540,1214,1624,7846,0.396163,0
583,2002,Cleveland Cavaliers,82,19855,2948,6582,0.448,387,1026,0.377,2561,5556,0.461,1529,1980,0.772,968,2483,3451,1891,572,470,1196,1752,7812,0.393453,0
584,2002,Phoenix Suns,82,19830,3097,6934,0.447,358,1096,0.327,2739,5838,0.469,1250,1630,0.767,1072,2430,3502,1838,668,401,1205,1785,7802,0.393444,0
585,2002,Detroit Pistons*,82,19680,2845,6300,0.452,567,1509,0.376,2278,4791,0.475,1478,1954,0.756,810,2366,3176,1765,648,565,1193,1695,7735,0.393039,1
586,2002,Atlanta Hawks,82,19780,2901,6610,0.439,423,1194,0.354,2478,5416,0.458,1486,1942,0.765,955,2445,3400,1656,667,350,1275,1702,7711,0.389838,0
587,2002,Charlotte Hornets*,82,19755,2893,6580,0.44,346,994,0.348,2547,5586,0.456,1568,2105,0.745,1059,2505,3564,1759,653,456,1150,1747,7700,0.389775,1
588,2002,Washington Wizards,82,19730,2938,6664,0.441,305,786,0.388,2633,5878,0.448,1428,1866,0.765,1055,2393,3448,1715,570,354,1068,1763,7609,0.385656,0
589,2002,Houston Rockets,82,19980,2837,6629,0.428,496,1480,0.335,2341,5149,0.455,1402,1893,0.741,1025,2411,3436,1482,537,445,1156,1476,7572,0.378979,0
590,2002,Denver Nuggets,82,19805,2915,6870,0.424,423,1285,0.329,2492,5585,0.446,1306,1756,0.744,1117,2310,3427,1817,613,462,1205,1873,7559,0.381671,0
591,2002,New York Knicks,82,19805,2817,6520,0.432,474,1344,0.353,2343,5176,0.453,1406,1786,0.787,876,2458,3334,1720,558,288,1192,1800,7514,0.379399,0
592,2002,Toronto Raptors*,82,19755,2919,6727,0.434,387,1109,0.349,2532,5618,0.451,1269,1717,0.739,1114,2336,3450,1779,688,454,1174,1771,7494,0.379347,1
593,2002,Philadelphia 76ers*,82,19730,2804,6436,0.436,214,715,0.299,2590,5721,0.453,1639,2104,0.779,1092,2534,3626,1638,705,363,1256,1645,7461,0.378155,1
594,2002,Memphis Grizzlies,82,19780,2851,6535,0.436,336,1096,0.307,2515,5439,0.462,1334,1883,0.708,984,2413,3397,1785,646,488,1344,1571,7372,0.372700,0
595,2002,Chicago Bulls,82,19805,2811,6491,0.433,300,868,0.346,2511,5623,0.447,1413,1958,0.722,924,2359,3283,1817,633,361,1252,1834,7335,0.370361,0
596,2002,Miami Heat,82,19930,2801,6382,0.439,312,899,0.347,2489,5483,0.454,1236,1708,0.724,902,2544,3446,1664,547,448,1217,1846,7150,0.358756,0
597,2003,Dallas Mavericks*,82,19780,3161,6982,0.453,636,1668,0.381,2525,5314,0.475,1486,1793,0.829,912,2544,3456,1837,665,449,949,1730,8444,0.426896,1
598,2003,Golden State Warriors,82,19755,3061,6941,0.441,425,1235,0.344,2636,5706,0.462,1853,2382,0.778,1284,2546,3830,1712,594,506,1295,1786,8400,0.425209,0
599,2003,Sacramento Kings*,82,19830,3242,6990,0.464,491,1288,0.381,2751,5702,0.482,1367,1832,0.746,900,2751,3651,2034,736,457,1192,1666,8342,0.420676,1
600,2003,Los Angeles Lakers*,82,19930,3091,6856,0.451,486,1367,0.356,2605,5489,0.475,1562,2129,0.734,1078,2554,3632,1909,639,470,1192,1874,8230,0.412945,1
601,2003,Milwaukee Bucks*,82,19905,3045,6670,0.457,585,1526,0.383,2460,5144,0.478,1483,1911,0.776,876,2367,3243,1823,622,344,1044,1820,8158,0.409847,1
602,2003,Orlando Magic*,82,19805,2947,6763,0.436,568,1590,0.357,2379,5173,0.46,1616,2079,0.777,958,2392,3350,1676,696,300,1177,1888,8078,0.407877,1
603,2003,Minnesota Timberwolves*,82,19805,3172,6809,0.466,296,804,0.368,2876,6005,0.479,1406,1826,0.77,959,2614,3573,2070,553,433,1124,1704,8046,0.406261,1
604,2003,Memphis Grizzlies,82,19930,3049,6743,0.452,467,1279,0.365,2582,5464,0.473,1430,1936,0.739,943,2466,3409,1892,651,500,1262,1678,7995,0.401154,0
605,2003,Philadelphia 76ers*,82,19855,2975,6640,0.448,245,787,0.311,2730,5853,0.466,1746,2253,0.775,1042,2415,3457,1771,844,284,1212,1804,7941,0.399950,1
606,2003,Indiana Pacers*,82,19905,2911,6608,0.441,379,1119,0.339,2532,5489,0.461,1739,2271,0.766,1004,2622,3626,1910,696,443,1210,1811,7940,0.398895,1
607,2003,New York Knicks,82,19855,2967,6725,0.441,606,1582,0.383,2361,5143,0.459,1320,1620,0.815,842,2376,3218,1800,579,255,1149,1888,7860,0.395870,0
608,2003,San Antonio Spurs*,82,19830,2908,6297,0.462,449,1270,0.354,2459,5027,0.489,1591,2194,0.725,939,2556,3495,1636,629,529,1295,1672,7856,0.396167,1
609,2003,Phoenix Suns*,82,19805,3005,6776,0.443,394,1149,0.343,2611,5627,0.464,1430,1928,0.742,1049,2440,3489,1719,665,404,1208,1801,7834,0.395557,1
610,2003,New Jersey Nets*,82,19755,2906,6585,0.441,346,1041,0.332,2560,5544,0.462,1662,2195,0.757,991,2528,3519,1887,717,374,1212,1772,7820,0.395849,1
611,2003,Portland Trail Blazers*,82,19855,2987,6491,0.46,379,1150,0.33,2608,5341,0.488,1450,1947,0.745,992,2378,3370,1860,725,316,1248,1634,7803,0.392999,1
612,2003,Chicago Bulls,82,19930,2991,6714,0.445,349,997,0.35,2642,5717,0.462,1455,2014,0.722,985,2541,3526,1782,605,461,1388,2028,7786,0.390667,0
613,2003,Utah Jazz*,82,19780,2894,6189,0.468,224,641,0.349,2670,5548,0.481,1750,2349,0.745,1021,2381,3402,2103,708,467,1374,1837,7762,0.392417,1
614,2003,Atlanta Hawks,82,19905,2859,6434,0.444,402,1141,0.352,2457,5293,0.464,1594,2011,0.793,937,2558,3495,1679,611,473,1367,1783,7714,0.387541,0
615,2003,New Orleans Hornets*,82,19905,2914,6695,0.435,404,1075,0.376,2510,5620,0.447,1467,1910,0.768,1097,2475,3572,1807,656,394,1212,1769,7699,0.386787,1
